Entity,Year,Urban,Population
Papua New Guinea,1957-01-01,2.949,2145599.0
Papua New Guinea,1958-01-01,3.188,2179870.0
Papua New Guinea,1959-01-01,3.446,2216723.0
Papua New Guinea,1960-01-01,3.725,2255857.9999999995
Papua New Guinea,1961-01-01,4.024,2297052.0
Papua New Guinea,1962-01-01,4.3469999999999995,2340349.0
Papua New Guinea,1963-01-01,4.694,2385942.9999999995
Papua New Guinea,1964-01-01,5.069,2434220.0
Papua New Guinea,1965-01-01,5.47,2485433.0
Papua New Guinea,1966-01-01,5.902,2539683.0
Papua New Guinea,1967-01-01,6.712000000000001,2596820.0
Papua New Guinea,1968-01-01,7.625,2656636.0
Papua New Guinea,1969-01-01,8.649,2718805.0
Papua New Guinea,1970-01-01,9.796,2783132.0
Papua New Guinea,1971-01-01,11.078,2849522.0
Papua New Guinea,1972-01-01,11.3,2918138.0
Papua New Guinea,1973-01-01,11.507,2989200.9999999995
Papua New Guinea,1974-01-01,11.717,3063051.0
Papua New Guinea,1975-01-01,11.93,3139944.0000000005
Papua New Guinea,1976-01-01,12.147,3219825.0
Papua New Guinea,1977-01-01,12.366,3302636.0
Papua New Guinea,1978-01-01,12.59,3388631.0
Papua New Guinea,1979-01-01,12.817,3478093.0
Papua New Guinea,1980-01-01,13.047,3571209.0000000005
Papua New Guinea,1981-01-01,13.242,3668102.0000000005
Papua New Guinea,1982-01-01,13.427999999999999,3768489.0
Papua New Guinea,1983-01-01,13.616,3871490.0
Papua New Guinea,1984-01-01,13.806,3975950.0
Papua New Guinea,1985-01-01,13.998,4081022.0
Papua New Guinea,1986-01-01,14.193,4186499.0
Papua New Guinea,1987-01-01,14.39,4292575.0
Papua New Guinea,1988-01-01,14.589,4399320.0
Papua New Guinea,1989-01-01,14.790999999999999,4506996.0
Papua New Guinea,1990-01-01,14.994000000000002,4615843.0
Papua New Guinea,1991-01-01,14.815999999999999,4725543.0
Papua New Guinea,1992-01-01,14.629000000000001,4836215.999999999
Papua New Guinea,1993-01-01,14.445,4949053.0
Papua New Guinea,1994-01-01,14.262,5065664.000000001
Papua New Guinea,1995-01-01,14.081,5187063.0
Papua New Guinea,1996-01-01,13.901,5314258.000000001
Papua New Guinea,1997-01-01,13.724,5446633.000000001
Papua New Guinea,1998-01-01,13.549000000000001,5581767.0
Papua New Guinea,1999-01-01,13.375,5716166.0
Papua New Guinea,2000-01-01,13.204,5847590.0
Papua New Guinea,2001-01-01,13.182,5974626.999999999
Papua New Guinea,2002-01-01,13.164000000000001,6098621.0
Papua New Guinea,2003-01-01,13.145999999999999,6223378.000000001
Papua New Guinea,2004-01-01,13.127,6354246.999999999
Papua New Guinea,2005-01-01,13.109000000000002,6494901.999999999
Papua New Guinea,2006-01-01,13.091,6646891.0
Papua New Guinea,2007-01-01,13.073,6808503.000000001
Papua New Guinea,2008-01-01,13.055,6976200.0
Papua New Guinea,2009-01-01,13.037,7144774.0
Papua New Guinea,2010-01-01,13.019,7310512.0
Papua New Guinea,2011-01-01,13.0,7472196.0
Papua New Guinea,2012-01-01,12.982000000000001,7631003.000000001
Papua New Guinea,2013-01-01,12.978,7788388.000000001
Papua New Guinea,2014-01-01,12.988,7946733.0
Papua New Guinea,2015-01-01,13.012,8107772.0
Papua New Guinea,2016-01-01,13.05,8271766.0
Papua New Guinea,2017-01-01,,8438038.0
Papua New Guinea,2018-01-01,,8606324.0
Papua New Guinea,2019-01-01,,8776119.0
Papua New Guinea,2020-01-01,,125258378.00000001
Papua New Guinea,2021-01-01,,81976639.00000001
Papua New Guinea,2022-01-01,,83404528.0
Papua New Guinea,2023-01-01,,84819324.00000001
Papua New Guinea,2024-01-01,,86240559.0
Papua New Guinea,2025-01-01,,136770846.00000003
Papua New Guinea,2026-01-01,,89148395.00000001
Papua New Guinea,2027-01-01,,90633917.00000001
Papua New Guinea,2028-01-01,,92135995.0
Papua New Guinea,2029-01-01,,93649230.00000001
Papua New Guinea,2030-01-01,,148728215.0
Papua New Guinea,2031-01-01,,96695935.0
Papua New Guinea,2032-01-01,,98229854.00000001
Papua New Guinea,2033-01-01,,99769471.0
Papua New Guinea,2034-01-01,,101312982.0
Papua New Guinea,2035-01-01,,160910006.00000003
Papua New Guinea,2036-01-01,,104405726.0
Papua New Guinea,2037-01-01,,105953071.0
Papua New Guinea,2038-01-01,,107499693.0
Papua New Guinea,2039-01-01,,109044745.00000001
Papua New Guinea,2040-01-01,,173080853.0
Papua New Guinea,2041-01-01,,112126822.0
Papua New Guinea,2042-01-01,,113662490.99999999
Papua New Guinea,2043-01-01,,115193582.00000001
Papua New Guinea,2044-01-01,,116719448.00000001
Papua New Guinea,2045-01-01,,185093968.0
Papua New Guinea,2046-01-01,,119753580.0
Papua New Guinea,2047-01-01,,121261341.99999999
Papua New Guinea,2048-01-01,,122762801.0
Papua New Guinea,2049-01-01,,124258235.00000001
Papua New Guinea,2050-01-01,,196910160.99999997
Papua New Guinea,2051-01-01,,127231303.00000001
Papua New Guinea,2052-01-01,,128708942.00000001
Papua New Guinea,2053-01-01,,130181618.99999999
Papua New Guinea,2054-01-01,,131650148.00000001
Papua New Guinea,2055-01-01,,208424704.0
Papua New Guinea,2056-01-01,,134577730.0
Papua New Guinea,2057-01-01,,136037020.99999997
Papua New Guinea,2058-01-01,,137493214.0
Papua New Guinea,2059-01-01,,138946175.0
Papua New Guinea,2060-01-01,,219746276.00000003
Papua New Guinea,2061-01-01,,141841913.0
Papua New Guinea,2062-01-01,,143284745.0
Papua New Guinea,2063-01-01,,144724294.99999997
Papua New Guinea,2064-01-01,,146160726.99999997
Papua New Guinea,2065-01-01,,230876052.99999997
Papua New Guinea,2066-01-01,,149024187.0
Papua New Guinea,2067-01-01,,150451203.0
Papua New Guinea,2068-01-01,,151874356.0
Papua New Guinea,2069-01-01,,153292627.00000003
Papua New Guinea,2070-01-01,,241610337.0
Papua New Guinea,2071-01-01,,156112457.0
Papua New Guinea,2072-01-01,,157514183.00000003
Papua New Guinea,2073-01-01,,158911077.00000003
Papua New Guinea,2074-01-01,,160303967.0
Papua New Guinea,2075-01-01,,252127610.99999997
Papua New Guinea,2076-01-01,,163080273.00000003
Papua New Guinea,2077-01-01,,164464278.99999997
Papua New Guinea,2078-01-01,,165845535.00000003
Papua New Guinea,2079-01-01,,167223890.0
Papua New Guinea,2080-01-01,,262356661.00000003
Papua New Guinea,2081-01-01,,169972371.99999997
Papua New Guinea,2082-01-01,,171343758.00000003
Papua New Guinea,2083-01-01,,172714546.0
Papua New Guinea,2084-01-01,,174086244.0
Papua New Guinea,2085-01-01,,272396511.0
Papua New Guinea,2086-01-01,,176836530.0
Papua New Guinea,2087-01-01,,178216520.99999997
Papua New Guinea,2088-01-01,,179601050.99999997
Papua New Guinea,2089-01-01,,180991232.0
Papua New Guinea,2090-01-01,,282278892.0
Papua New Guinea,2091-01-01,,183792301.0
Papua New Guinea,2092-01-01,,185204579.0
Papua New Guinea,2093-01-01,,186625360.0
Papua New Guinea,2094-01-01,,188054938.0
Papua New Guinea,2095-01-01,,292246500.0
Papua New Guinea,2096-01-01,,190942270.00000006
Papua New Guinea,2097-01-01,,192400884.0
Papua New Guinea,2098-01-01,,193870055.00000003
Papua New Guinea,2099-01-01,,195350333.99999997
Papua New Guinea,2100-01-01,,302432339.99999994
Paraguay,1950-01-01,34.568000000000005,1473241.0
Paraguay,1951-01-01,34.667,1511850.0
Paraguay,1952-01-01,34.766999999999996,1550983.0
Paraguay,1953-01-01,34.867,1590868.0
Paraguay,1954-01-01,34.967,1631711.0
Paraguay,1955-01-01,35.067,1673667.0000000002
Paraguay,1956-01-01,35.167,1716878.0
Paraguay,1957-01-01,35.266999999999996,1761454.0
Paraguay,1958-01-01,35.368,1807457.9999999998
Paraguay,1959-01-01,35.468,1854966.0000000002
Paraguay,1960-01-01,35.569,1903990.0
Paraguay,1961-01-01,35.67,1954552.0000000002
Paraguay,1962-01-01,35.771,2006675.0
Paraguay,1963-01-01,35.916,2060340.0000000002
Paraguay,1964-01-01,36.079,2115573.0
Paraguay,1965-01-01,36.243,2172308.9999999995
Paraguay,1966-01-01,36.407,2230732.9999999995
Paraguay,1967-01-01,36.571,2290797.0
Paraguay,1968-01-01,36.735,2351926.0
Paraguay,1969-01-01,36.9,2413396.0
Paraguay,1970-01-01,37.065,2474757.0
Paraguay,1971-01-01,37.23,2535877.0
Paraguay,1972-01-01,37.396,2597149.0
Paraguay,1973-01-01,37.916,2659417.9999999995
Paraguay,1974-01-01,38.446999999999996,2723816.0
Paraguay,1975-01-01,38.981,2791236.0
Paraguay,1976-01-01,39.518,2861868.0
Paraguay,1977-01-01,40.056,2935710.0
Paraguay,1978-01-01,40.598,3013281.0
Paraguay,1979-01-01,41.141000000000005,3095151.0
Paraguay,1980-01-01,41.688,3181627.0
Paraguay,1981-01-01,42.235,3272922.0
Paraguay,1982-01-01,42.785,3368763.0
Paraguay,1983-01-01,43.512,3468533.0
Paraguay,1984-01-01,44.247,3571275.0
Paraguay,1985-01-01,44.983000000000004,3676205.9999999995
Paraguay,1986-01-01,45.722,3783074.0
Paraguay,1987-01-01,46.463,3891725.0
Paraguay,1988-01-01,47.207,4001678.0
Paraguay,1989-01-01,47.949,4112395.9999999995
Paraguay,1990-01-01,48.693999999999996,4223413.0
Paraguay,1991-01-01,49.43899999999999,4334348.0
Paraguay,1992-01-01,50.18600000000001,4445019.0
Paraguay,1993-01-01,50.843999999999994,4555518.0
Paraguay,1994-01-01,51.488,4666096.0
Paraguay,1995-01-01,52.131,4776838.0
Paraguay,1996-01-01,52.773999999999994,4887638.0
Paraguay,1997-01-01,53.413999999999994,4998096.0
Paraguay,1998-01-01,54.053999999999995,5107840.0
Paraguay,1999-01-01,54.693000000000005,5216346.0
Paraguay,2000-01-01,55.331,5323201.999999999
Paraguay,2001-01-01,55.966,5428441.999999999
Paraguay,2002-01-01,56.6,5531958.000000001
Paraguay,2003-01-01,56.977,5632983.0
Paraguay,2004-01-01,57.305,5730556.0
Paraguay,2005-01-01,57.633,5824095.0
Paraguay,2006-01-01,57.96,5913212.0
Paraguay,2007-01-01,58.286,5998430.0
Paraguay,2008-01-01,58.611999999999995,6081295.999999999
Paraguay,2009-01-01,58.937,6163970.0
Paraguay,2010-01-01,59.261,6248017.0
Paraguay,2011-01-01,59.583999999999996,6333981.0
Paraguay,2012-01-01,59.907,6421510.0
Paraguay,2013-01-01,60.196999999999996,6510273.0
Paraguay,2014-01-01,60.474,6599524.0
Paraguay,2015-01-01,60.75,6688746.0
Paraguay,2016-01-01,61.026,6777878.000000001
Paraguay,2017-01-01,,6867058.000000001
Paraguay,2018-01-01,,6956069.0
Paraguay,2019-01-01,,7044639.0
Paraguay,2020-01-01,,99855420.0
Paraguay,2021-01-01,,64993359.99999999
Paraguay,2022-01-01,,65785210.99999999
Paraguay,2023-01-01,,66568643.0
Paraguay,2024-01-01,,67344694.0
Paraguay,2025-01-01,,105893716.0
Paraguay,2026-01-01,,68876173.00000001
Paraguay,2027-01-01,,69630327.0
Paraguay,2028-01-01,,70375703.00000001
Paraguay,2029-01-01,,71111508.0
Paraguay,2030-01-01,,111560519.00000001
Paraguay,2031-01-01,,72551817.00000001
Paraguay,2032-01-01,,73255593.00000001
Paraguay,2033-01-01,,73947517.0
Paraguay,2034-01-01,,74626538.99999999
Paraguay,2035-01-01,,116775973.0
Paraguay,2036-01-01,,75943424.99999999
Paraguay,2037-01-01,,76580720.99999999
Paraguay,2038-01-01,,77204253.99999999
Paraguay,2039-01-01,,77814516.0
Paraguay,2040-01-01,,121443468.00000001
Paraguay,2041-01-01,,78996253.0
Paraguay,2042-01-01,,79567538.0
Paraguay,2043-01-01,,80125844.0
Paraguay,2044-01-01,,80671285.0
Paraguay,2045-01-01,,125584409.99999997
Paraguay,2046-01-01,,81723677.0
Paraguay,2047-01-01,,82230565.0
Paraguay,2048-01-01,,82724484.0
Paraguay,2049-01-01,,83205435.0
Paraguay,2050-01-01,,129236618.99999997
Paraguay,2051-01-01,,84128156.99999999
Paraguay,2052-01-01,,84569568.0
Paraguay,2053-01-01,,84997241.00000001
Paraguay,2054-01-01,,85410647.0
Paraguay,2055-01-01,,132330868.00000001
Paraguay,2056-01-01,,86193199.00000001
Paraguay,2057-01-01,,86561893.00000001
Paraguay,2058-01-01,,86915146.00000001
Paraguay,2059-01-01,,87252574.0
Paraguay,2060-01-01,,134820016.00000003
Paraguay,2061-01-01,,87879109.0
Paraguay,2062-01-01,,88167977.0
Paraguay,2063-01-01,,88440159.0
Paraguay,2064-01-01,,88695247.0
Paraguay,2065-01-01,,136681049.0
Paraguay,2066-01-01,,89153622.99999999
Paraguay,2067-01-01,,89357193.0
Paraguay,2068-01-01,,89544102.99999999
Paraguay,2069-01-01,,89714704.0
Paraguay,2070-01-01,,137843881.0
Paraguay,2071-01-01,,90008844.99999999
Paraguay,2072-01-01,,90133339.0
Paraguay,2073-01-01,,90243816.99999999
Paraguay,2074-01-01,,90341434.0
Paraguay,2075-01-01,,138387321.0
Paraguay,2076-01-01,,90501659.99999999
Paraguay,2077-01-01,,90565632.99999999
Paraguay,2078-01-01,,90619854.0
Paraguay,2079-01-01,,90665143.00000001
Paraguay,2080-01-01,,138511026.99999997
Paraguay,2081-01-01,,90732060.0
Paraguay,2082-01-01,,90754976.99999999
Paraguay,2083-01-01,,90772013.0
Paraguay,2084-01-01,,90783988.00000001
Paraguay,2085-01-01,,138316331.0
Paraguay,2086-01-01,,90795821.0
Paraguay,2087-01-01,,90796637.0
Paraguay,2088-01-01,,90794529.00000001
Paraguay,2089-01-01,,90789796.0
Paraguay,2090-01-01,,137837578.0
Paraguay,2091-01-01,,90773319.0
Paraguay,2092-01-01,,90761986.0
Paraguay,2093-01-01,,90748933.0
Paraguay,2094-01-01,,90734098.0
Paraguay,2095-01-01,,137267793.0
Paraguay,2096-01-01,,90699584.0
Paraguay,2097-01-01,,90679654.0
Paraguay,2098-01-01,,90657794.0
Paraguay,2099-01-01,,90633636.99999999
Paraguay,2100-01-01,,136623702.00000003
Peru,1950-01-01,41.0,7777451.999999999
Peru,1951-01-01,41.573,7976478.0
Peru,1952-01-01,42.148999999999994,8184725.0
Peru,1953-01-01,42.725,8401373.0
Peru,1954-01-01,43.303999999999995,8625982.0
Peru,1955-01-01,43.88399999999999,8858392.0
Peru,1956-01-01,44.467,9098830.0
Peru,1957-01-01,45.051,9347833.0
Peru,1958-01-01,45.636,9606241.0
Peru,1959-01-01,46.222,9875016.0
Peru,1960-01-01,46.81100000000001,10155011.0
Peru,1961-01-01,47.398,10446618.0
Peru,1962-01-01,48.513999999999996,10749463.0
Peru,1963-01-01,49.632,11062295.0
Peru,1964-01-01,50.751999999999995,11383364.0
Peru,1965-01-01,51.868,11711402.0
Peru,1966-01-01,52.983000000000004,12045783.000000002
Peru,1967-01-01,54.096000000000004,12386868.0
Peru,1968-01-01,55.207,12735491.000000002
Peru,1969-01-01,56.309,13092846.000000002
Peru,1970-01-01,57.406000000000006,13459788.999999998
Peru,1971-01-01,58.496,13836365.0
Peru,1972-01-01,59.547,14221954.0
Peru,1973-01-01,60.188,14615847.0
Peru,1974-01-01,60.827,15017060.0
Peru,1975-01-01,61.461000000000006,15424745.0
Peru,1976-01-01,62.093,15838568.000000002
Peru,1977-01-01,62.718999999999994,16258323.0
Peru,1978-01-01,63.341,16683451.0
Peru,1979-01-01,63.96,17113393.0
Peru,1980-01-01,64.574,17547612.0
Peru,1981-01-01,65.182,17985398.0
Peru,1982-01-01,65.61,18426420.0
Peru,1983-01-01,66.031,18870988.0
Peru,1984-01-01,66.449,19319746.0
Peru,1985-01-01,66.86399999999999,19772871.0
Peru,1986-01-01,67.277,20230385.0
Peru,1987-01-01,67.687,20691285.0
Peru,1988-01-01,68.095,21153462.000000004
Peru,1989-01-01,68.499,21614193.0
Peru,1990-01-01,68.90100000000001,22071432.999999996
Peru,1991-01-01,69.3,22522382.999999996
Peru,1992-01-01,69.697,22966822.0
Peru,1993-01-01,70.089,23408135.0
Peru,1994-01-01,70.521,23851405.0
Peru,1995-01-01,70.95100000000001,24299167.999999996
Peru,1996-01-01,71.377,24753825.0
Peru,1997-01-01,71.798,25210957.000000004
Peru,1998-01-01,72.21600000000001,25658070.0
Peru,1999-01-01,72.631,26078295.0
Peru,2000-01-01,73.042,26459944.0
Peru,2001-01-01,73.44800000000001,26799289.0
Peru,2002-01-01,73.85,27100964.0
Peru,2003-01-01,74.249,27372217.0
Peru,2004-01-01,74.64399999999999,27624226.000000004
Peru,2005-01-01,75.03399999999999,27866140.0
Peru,2006-01-01,75.421,28102055.0
Peru,2007-01-01,75.803,28333050.0
Peru,2008-01-01,76.05199999999999,28562321.0
Peru,2009-01-01,76.241,28792662.999999996
Peru,2010-01-01,76.43,29027680.0
Peru,2011-01-01,76.617,29264314.0
Peru,2012-01-01,76.804,29506790.0
Peru,2013-01-01,76.98899999999999,29773986.0
Peru,2014-01-01,77.173,30090372.000000004
Peru,2015-01-01,77.357,30470738.999999996
Peru,2016-01-01,77.539,30926036.0
Peru,2017-01-01,,31444299.0
Peru,2018-01-01,,31989265.0
Peru,2019-01-01,,32510462.000000004
Peru,2020-01-01,,461605844.0000001
Peru,2021-01-01,,299851615.0
Peru,2022-01-01,,302795471.0
Peru,2023-01-01,,305626312.99999994
Peru,2024-01-01,,308425908.0
Peru,2025-01-01,,483856793.0
Peru,2026-01-01,,314111591.0
Peru,2027-01-01,,316974630.0
Peru,2028-01-01,,319823996.0
Peru,2029-01-01,,322632850.0
Peru,2030-01-01,,505504171.00000006
Peru,2031-01-01,,328063372.00000006
Peru,2032-01-01,,330685141.0
Peru,2033-01-01,,333243357.99999994
Peru,2034-01-01,,335736813.99999994
Peru,2035-01-01,,525008875.99999994
Peru,2036-01-01,,340524606.99999994
Peru,2037-01-01,,342815524.99999994
Peru,2038-01-01,,345042000.00000006
Peru,2039-01-01,,347210714.0
Peru,2040-01-01,,541877458.0000001
Peru,2041-01-01,,351390648.0
Peru,2042-01-01,,353401674.0
Peru,2043-01-01,,355359031.0
Peru,2044-01-01,,357261287.0
Peru,2045-01-01,,556643817.0
Peru,2046-01-01,,360896818.0
Peru,2047-01-01,,362630046.0
Peru,2048-01-01,,364306281.0
Peru,2049-01-01,,365924753.0
Peru,2050-01-01,,569131642.0000001
Peru,2051-01-01,,368985615.0
Peru,2052-01-01,,370427113.0
Peru,2053-01-01,,371807730.0
Peru,2054-01-01,,373125707.0
Peru,2055-01-01,,579202441.0000001
Peru,2056-01-01,,375569482.00000006
Peru,2057-01-01,,376695154.00000006
Peru,2058-01-01,,377756662.0
Peru,2059-01-01,,378754255.0
Peru,2060-01-01,,586668451.9999999
Peru,2061-01-01,,380559527.00000006
Peru,2062-01-01,,381368925.0
Peru,2063-01-01,,382116970.0
Peru,2064-01-01,,382804063.0
Peru,2065-01-01,,591605261.0
Peru,2066-01-01,,384000255.0
Peru,2067-01-01,,384513082.0
Peru,2068-01-01,,384973578.99999994
Peru,2069-01-01,,385386269.0
Peru,2070-01-01,,593857128.0
Peru,2071-01-01,,386083106.0
Peru,2072-01-01,,386372568.0
Peru,2073-01-01,,386626502.00000006
Peru,2074-01-01,,386848150.0
Peru,2075-01-01,,594425132.9999999
Peru,2076-01-01,,387206172.0
Peru,2077-01-01,,387347742.9999999
Peru,2078-01-01,,387468897.0
Peru,2079-01-01,,387573500.0
Peru,2080-01-01,,593864886.0
Peru,2081-01-01,,387744805.00000006
Peru,2082-01-01,,387815187.0
Peru,2083-01-01,,387877525.0
Peru,2084-01-01,,387933080.0
Peru,2085-01-01,,592733976.0
Peru,2086-01-01,,388027851.99999994
Peru,2087-01-01,,388068657.99999994
Peru,2088-01-01,,388105145.0
Peru,2089-01-01,,388136652.00000006
Peru,2090-01-01,,591266057.0
Peru,2091-01-01,,388182600.0
Peru,2092-01-01,,388196220.0
Peru,2093-01-01,,388203072.0
Peru,2094-01-01,,388202610.0
Peru,2095-01-01,,589154510.0
Peru,2096-01-01,,388175986.0
Peru,2097-01-01,,388147056.0
Peru,2098-01-01,,388105309.0
Peru,2099-01-01,,388048440.00000006
Peru,2100-01-01,,586741739.0
Philippines,1950-01-01,27.135,18580483.0
Philippines,1951-01-01,27.444000000000003,19246603.0
Philippines,1952-01-01,27.756,19945269.0
Philippines,1953-01-01,28.069000000000003,20669608.0
Philippines,1954-01-01,28.385,21414577.999999996
Philippines,1955-01-01,28.701999999999998,22177060.0
Philippines,1956-01-01,29.023000000000003,22955908.0
Philippines,1957-01-01,29.344,23751870.0
Philippines,1958-01-01,29.668000000000003,24567266.0
Philippines,1959-01-01,29.994,25405531.000000004
Philippines,1960-01-01,30.296999999999997,26269741.0
Philippines,1961-01-01,30.555,27161052.000000004
Philippines,1962-01-01,30.816,28077345.0
Philippines,1963-01-01,31.076999999999998,29012630.0
Philippines,1964-01-01,31.34,29958687.0
Philippines,1965-01-01,31.604,30909997.000000004
Philippines,1966-01-01,31.869,31864175.0
Philippines,1967-01-01,32.135,32823970.0
Philippines,1968-01-01,32.403,33795203.0
Philippines,1969-01-01,32.672,34786309.0
Philippines,1970-01-01,32.979,35803591.0
Philippines,1971-01-01,33.493,36849678.0
Philippines,1972-01-01,34.012,37923400.0
Philippines,1973-01-01,34.533,39022759.0
Philippines,1974-01-01,35.059,40144250.0
Philippines,1975-01-01,35.56,41285741.0
Philippines,1976-01-01,35.917,42446659.00000001
Philippines,1977-01-01,36.275,43629415.0
Philippines,1978-01-01,36.635,44838485.0
Philippines,1979-01-01,36.997,46079844.00000001
Philippines,1980-01-01,37.455999999999996,47357740.99999999
Philippines,1981-01-01,38.394,48672831.0
Philippines,1982-01-01,39.343,50023564.00000001
Philippines,1983-01-01,40.3,51408910.0
Philippines,1984-01-01,41.266000000000005,52827047.0
Philippines,1985-01-01,42.235,54275835.99999999
Philippines,1986-01-01,43.211999999999996,55755346.0
